customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-03069,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.83,541.09,Yes
CUST-03070,Male,1,No,No,36,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),65.93,2365.51,No
CUST-03071,Male,0,Yes,No,65,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,66.25,4374.61,No
CUST-03072,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),83.04,0.0,No
CUST-03073,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.82,404.76,Yes
CUST-03074,Female,0,No,No,15,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,58.59,892.68,Yes
CUST-03075,Female,0,No,No,2,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,59.7,199.4,No
CUST-03076,Female,0,No,Yes,51,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),62.8,3171.5,No
CUST-03077,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,103.64,6706.73,No
CUST-03078,Female,0,No,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),59.27,243.5,Yes
CUST-03079,Male,1,No,Yes,0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),68.72,0.0,No
CUST-03080,Male,1,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),41.82,1327.13,Yes
CUST-03081,Male,0,Yes,Yes,53,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,68.4,3629.17,No
CUST-03082,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,57.77,3438.62,Yes
CUST-03083,Male,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.03,1535.79,Yes
CUST-03084,Male,0,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.4,325.95,No
CUST-03085,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.54,1474.92,No
CUST-03086,Male,0,No,Yes,31,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,73.89,2288.91,No
CUST-03087,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.8,1102.99,Yes
CUST-03088,Male,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,101.36,200.42,No
CUST-03089,Male,1,No,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),90.87,1774.69,No
CUST-03090,Male,0,No,Yes,19,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,91.96,1735.06,Yes
CUST-03091,Male,0,Yes,No,33,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,68.68,2333.69,No
CUST-03092,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.79,586.45,No
CUST-03093,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),88.14,577.89,Yes
CUST-03094,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),95.79,5868.31,No
CUST-03095,Female,1,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.34,5671.94,No
CUST-03096,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.73,4974.88,No
CUST-03097,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.17,220.29,Yes
CUST-03098,Male,0,No,No,51,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),53.56,2700.93,No
CUST-03099,Male,0,Yes,No,0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),59.42,0.0,No
CUST-03100,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,80.44,2954.14,No
CUST-03101,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),63.39,55.11,No
CUST-03102,Male,0,Yes,No,37,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),58.54,2154.2,No
CUST-03103,Male,0,Yes,Yes,49,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,55.19,2653.38,No
CUST-03104,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,85.95,783.77,Yes
CUST-03105,Female,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.16,1102.51,No
CUST-03106,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),79.71,725.58,Yes
CUST-03107,Female,1,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),90.93,5688.21,No
CUST-03108,Male,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.97,588.51,No
CUST-03109,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.6,256.02,No
CUST-03110,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.49,693.39,No
CUST-03111,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),52.56,60.21,No
CUST-03112,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.23,267.37,No
CUST-03113,Male,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.1,783.35,No
CUST-03114,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.26,240.64,No
CUST-03115,Male,1,No,No,51,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),71.76,3693.48,No
CUST-03116,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.34,1804.54,No
CUST-03117,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,71.49,2541.8,No
CUST-03118,Female,1,No,No,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.51,2109.9,No
CUST-03119,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.51,616.01,No
CUST-03120,Female,0,No,No,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.1,0.0,Yes
CUST-03121,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),79.26,2365.83,No
CUST-03122,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.05,567.82,Yes
CUST-03123,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.2,183.93,Yes
CUST-03124,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),63.62,0.0,No
CUST-03125,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.55,708.89,No
CUST-03126,Female,1,No,Yes,44,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,55.06,2388.81,No
CUST-03127,Female,0,No,Yes,26,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),60.51,1535.08,No
CUST-03128,Female,0,Yes,No,18,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),64.39,1141.27,No
CUST-03129,Female,0,No,No,19,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,54.81,1023.43,No
CUST-03130,Female,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,58.16,1536.36,No
CUST-03131,Male,0,Yes,No,22,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),60.77,1323.67,No
CUST-03132,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.64,143.64,No
CUST-03133,Female,1,No,No,25,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,73.22,1813.55,Yes
CUST-03134,Male,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,89.97,5025.15,No
CUST-03135,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.89,227.31,Yes
CUST-03136,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,916.96,No
CUST-03137,Female,0,Yes,Yes,1,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.27,143.86,Yes
CUST-03138,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.28,54.1,No
CUST-03139,Male,0,No,Yes,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,55.94,576.18,No
CUST-03140,Male,0,Yes,No,41,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,59.27,2384.33,Yes
CUST-03141,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.82,251.25,Yes
CUST-03142,Male,0,No,No,48,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),86.91,4055.43,No
CUST-03143,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.21,0.0,Yes
CUST-03144,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.7,2078.74,No
CUST-03145,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),37.96,2291.57,No
CUST-03146,Female,0,No,Yes,28,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,61.84,1754.92,No
CUST-03147,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,89.19,798.9,Yes
CUST-03148,Female,0,No,No,6,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.21,427.9,No
CUST-03149,Female,1,Yes,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),38.37,1931.42,No
CUST-03150,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),95.76,1616.07,No
CUST-03151,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,99.85,2868.46,No
CUST-03152,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,84.37,4327.94,No
CUST-03153,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,94.06,974.37,No
CUST-03154,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),78.48,2117.8,No
CUST-03155,Male,0,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),34.51,861.2,No
CUST-03156,Female,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,70.27,626.03,No
CUST-03157,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.97,964.26,Yes
CUST-03158,Female,1,No,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,86.62,1326.1,No
CUST-03159,Female,0,No,Yes,43,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),58.66,2524.29,No
CUST-03160,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,87.64,3650.45,No
CUST-03161,Male,0,No,No,49,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,63.64,3136.09,No
CUST-03162,Female,1,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.63,3480.54,Yes
CUST-03163,Male,0,No,No,44,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),46.82,1988.37,No
CUST-03164,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,93.69,964.6,No
CUST-03165,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.87,516.56,No
CUST-03166,Male,0,Yes,No,57,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),61.26,3512.29,No
CUST-03167,Female,0,No,No,46,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),91.76,4204.65,No
CUST-03168,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.27,1326.43,No
CUST-03169,Female,0,No,No,62,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,61.44,3804.28,No
CUST-03170,Female,1,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,101.9,105.74,Yes
CUST-03171,Female,0,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,272.15,No
CUST-03172,Female,0,No,Yes,45,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),66.57,2945.69,No
CUST-03173,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.23,366.78,No
CUST-03174,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.14,898.83,No
CUST-03175,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.28,774.98,No
CUST-03176,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.41,193.94,No
CUST-03177,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.85,422.87,No
CUST-03178,Male,1,Yes,No,51,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,67.7,3515.62,No
CUST-03179,Male,0,No,No,49,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.7,3304.84,No
CUST-03180,Male,0,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.46,0.0,No
CUST-03181,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.24,808.13,No
CUST-03182,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.56,148.8,Yes
CUST-03183,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.81,1082.35,No
CUST-03184,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.59,217.33,Yes
CUST-03185,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,75.63,1553.63,No
CUST-03186,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,92.58,4730.36,No
CUST-03187,Female,1,No,No,20,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,68.11,1450.54,No
CUST-03188,Male,1,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.86,513.99,Yes
CUST-03189,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,65.98,4728.13,No
CUST-03190,Female,0,Yes,No,24,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,67.98,1606.12,No
CUST-03191,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.72,448.3,Yes
CUST-03192,Female,0,No,Yes,54,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,92.81,4998.7,No
CUST-03193,Female,1,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.28,563.69,No
CUST-03194,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.81,1029.22,Yes
CUST-03195,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,93.45,2847.93,No
CUST-03196,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.83,1032.06,No
CUST-03197,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,74.46,2622.05,No
CUST-03198,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,286.67,No
CUST-03199,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.96,936.68,No
CUST-03200,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,85.54,4778.14,No
CUST-03201,Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,57.52,3143.7,No
CUST-03202,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.74,1167.25,No
CUST-03203,Female,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),80.79,1604.74,No
CUST-03204,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),84.93,377.01,Yes
CUST-03205,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.97,357.02,Yes
CUST-03206,Female,0,No,No,6,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,89.33,529.66,Yes
CUST-03207,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.41,4255.01,No
CUST-03208,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,93.94,530.76,No
CUST-03209,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),95.15,5167.71,Yes
CUST-03210,Male,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.74,962.48,No
CUST-03211,Female,0,Yes,No,40,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,82.96,3323.23,No
CUST-03212,Male,1,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,90.85,1812.83,Yes
CUST-03213,Male,0,No,No,61,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,53.95,3360.12,No
CUST-03214,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,91.44,5230.55,No
CUST-03215,Female,0,No,No,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),64.55,887.08,No
CUST-03216,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),93.68,1294.68,No
CUST-03217,Male,0,No,No,54,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,87.26,4649.53,No
CUST-03218,Male,1,Yes,No,11,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),63.84,734.22,No
CUST-03219,Female,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,77.14,3043.74,Yes
CUST-03220,Male,0,Yes,Yes,20,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),68.79,1334.76,No
CUST-03221,Female,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.42,1084.43,No
